Source;Target;Type;id;weight
765;158;Undirected;3205;0.0025
536;348;Undirected;3206;0.0025
256;941;Undirected;3207;0.0025
903;11;Undirected;3208;0.0025
1018;531;Undirected;3209;0.0025
11;641;Undirected;3210;0.0025
745;1028;Undirected;3211;0.0025
914;11;Undirected;3212;0.005
823;11;Undirected;3213;0.0025
381;55;Undirected;3214;0.0025
43;428;Undirected;3215;0.0025
6;554;Undirected;3216;0.0025
875;184;Undirected;3217;0.0025
82;571;Undirected;3218;0.0025
297;882;Undirected;3219;0.0025
887;6;Undirected;3220;0.0075
677;627;Undirected;3221;0.0025
6;397;Undirected;3222;0.0025
500;6;Undirected;3223;0.005
827;119;Undirected;3224;0.065
45;3;Undirected;3225;0.0025
24;179;Undirected;3226;0.0025
6;262;Undirected;3227;0.005
11;997;Undirected;3228;0.0025
233;105;Undirected;3229;0.0025
6;958;Undirected;3230;0.0025
6;856;Undirected;3231;0.0025
927;11;Undirected;3232;0.0025
23;774;Undirected;3233;0.0025
212;25;Undirected;3234;0.0025
239;797;Undirected;3235;0.0025
45;4;Undirected;3236;0.0025
6;889;Undirected;3237;0.0025
3;286;Undirected;3238;0.0025
925;776;Undirected;3239;0.01
41;189;Undirected;3240;0.0025
11;524;Undirected;3241;0.0025
592;115;Undirected;3242;0.0025
22;398;Undirected;3243;0.0025
5;145;Undirected;3244;0.0025
23;1041;Undirected;3245;0.0025
148;116;Undirected;3246;0.0025
6;274;Undirected;3247;0.0025
933;812;Undirected;3248;0.0025
343;1075;Undirected;3249;0.0025
258;79;Undirected;3250;0.0025
591;24;Undirected;3251;0.0025
209;208;Undirected;3252;0.0025
760;643;Undirected;3253;0.0025
92;475;Undirected;3254;0.0025
627;23;Undirected;3255;0.0025
6;163;Undirected;3256;0.0025
223;604;Undirected;3257;0.0025
508;903;Undirected;3258;0.0025
387;866;Undirected;3259;0.0025
799;11;Undirected;3260;0.0025
23;258;Undirected;3261;0.0025
455;415;Undirected;3262;0.005
233;131;Undirected;3263;0.0025
959;964;Undirected;3264;0.0025
121;872;Undirected;3265;0.0025
900;581;Undirected;3266;0.0025
625;574;Undirected;3267;0.0025
311;6;Undirected;3268;0.01
428;11;Undirected;3269;0.005
713;178;Undirected;3270;0.0025
780;389;Undirected;3271;0.0025
971;426;Undirected;3272;0.0025
6;314;Undirected;3273;0.0025
490;92;Undirected;3274;0.0025
588;532;Undirected;3275;0.0025
903;958;Undirected;3276;0.0025
544;48;Undirected;3277;0.0025
99;452;Undirected;3278;0.0025
265;69;Undirected;3279;0.0025
11;758;Undirected;3280;0.0025
177;713;Undirected;3281;0.0025
545;11;Undirected;3282;0.0025
48;245;Undirected;3283;0.0025
674;6;Undirected;3284;0.005
233;6;Undirected;3285;0.0025
1052;579;Undirected;3286;0.0025
416;11;Undirected;3287;0.0025
789;919;Undirected;3288;0.0025
6;1036;Undirected;3289;0.0025
1083;488;Undirected;3290;0.0025
599;383;Undirected;3291;0.0025
6;893;Undirected;3292;0.005
824;551;Undirected;3293;0.0025
542;727;Undirected;3294;0.0025
57;681;Undirected;3295;0.0025
1067;572;Undirected;3296;0.0075
978;151;Undirected;3297;0.0075
601;314;Undirected;3298;0.0025
112;6;Undirected;3299;0.0025
544;3;Undirected;3300;0.0075
6;493;Undirected;3301;0.0025
106;357;Undirected;3302;0.0025
387;6;Undirected;3303;0.0025
82;11;Undirected;3304;0.0025
11;579;Undirected;3305;0.0025
935;837;Undirected;3306;0.0025
148;33;Undirected;3307;0.0025
11;1084;Undirected;3308;0.0025
115;785;Undirected;3309;0.0025
122;1005;Undirected;3310;0.0025
193;788;Undirected;3311;0.0025
782;1072;Undirected;3312;0.0025
459;390;Undirected;3313;0.0025
11;567;Undirected;3314;0.0025
850;97;Undirected;3315;0.0025
1018;850;Undirected;3316;0.0025
582;20;Undirected;3317;0.005
845;11;Undirected;3318;0.0025
11;356;Undirected;3319;0.0025
753;409;Undirected;3320;0.0025
953;282;Undirected;3321;0.0025
750;279;Undirected;3322;0.0025
700;946;Undirected;3323;0.0025
828;213;Undirected;3324;0.0025
498;11;Undirected;3325;0.0025
295;3;Undirected;3326;0.005
805;505;Undirected;3327;0.0025
11;1075;Undirected;3328;0.0025
1085;1025;Undirected;3329;0.0025
220;11;Undirected;3330;0.0025
677;23;Undirected;3331;0.0025
86;6;Undirected;3332;0.0025
121;112;Undirected;3333;0.0025
97;57;Undirected;3334;0.0025
529;155;Undirected;3335;0.0025
200;307;Undirected;3336;0.0025
375;810;Undirected;3337;0.0025
881;11;Undirected;3338;0.0025
333;1028;Undirected;3339;0.0025
1086;717;Undirected;3340;0.0025
639;6;Undirected;3341;0.005
129;792;Undirected;3342;0.0025
811;244;Undirected;3343;0.0025
11;387;Undirected;3344;0.0025
949;452;Undirected;3345;0.0025
11;425;Undirected;3346;0.005
174;169;Undirected;3347;0.0025
216;294;Undirected;3348;0.005
588;946;Undirected;3349;0.0025
808;166;Undirected;3350;0.0025
579;789;Undirected;3351;0.0025
602;295;Undirected;3352;0.0025
143;285;Undirected;3353;0.0025
265;459;Undirected;3354;0.0025
1020;41;Undirected;3355;0.0025
239;574;Undirected;3356;0.0025
847;2;Undirected;3357;0.0025
955;307;Undirected;3358;0.0025
265;664;Undirected;3359;0.0025
121;132;Undirected;3360;0.0025
500;612;Undirected;3361;0.005
11;1087;Undirected;3362;0.005
207;6;Undirected;3363;0.005
6;16;Undirected;3364;0.0025
6;112;Undirected;3365;0.0025
112;11;Undirected;3366;0.0025
709;294;Undirected;3367;0.005
921;49;Undirected;3368;0.0025
904;564;Undirected;3369;0.0025
833;1034;Undirected;3370;0.0025
11;719;Undirected;3371;0.0025
48;829;Undirected;3372;0.0025
307;846;Undirected;3373;0.0025
993;49;Undirected;3374;0.0025
572;6;Undirected;3375;0.035
11;1056;Undirected;3376;0.0025
593;456;Undirected;3377;0.0025
576;6;Undirected;3378;0.0025
576;918;Undirected;3379;0.0025
609;23;Undirected;3380;0.0025
1083;57;Undirected;3381;0.0025
1016;1006;Undirected;3382;0.0075
121;56;Undirected;3383;0.0025
412;122;Undirected;3384;0.0025
324;199;Undirected;3385;0.0025
485;132;Undirected;3386;0.0025
23;811;Undirected;3387;0.0025
771;11;Undirected;3388;0.0025
31;605;Undirected;3389;0.0025
148;334;Undirected;3390;0.0025
11;279;Undirected;3391;0.0125
332;23;Undirected;3392;0.0025
457;23;Undirected;3393;0.0025
41;532;Undirected;3394;0.0025
246;52;Undirected;3395;0.0025
6;1037;Undirected;3396;0.0025
6;266;Undirected;3397;0.0025
6;724;Undirected;3398;0.0025
267;777;Undirected;3399;0.0025
1027;23;Undirected;3400;0.0025
6;193;Undirected;3401;0.0025
974;450;Undirected;3402;0.0025
786;845;Undirected;3403;0.0025
866;11;Undirected;3404;0.01
6;848;Undirected;3405;0.0025
166;6;Undirected;3406;0.0025
6;985;Undirected;3407;0.0025
232;865;Undirected;3408;0.0025
24;406;Undirected;3409;0.0025
572;510;Undirected;3410;0.0025
1088;6;Undirected;3411;0.0025
187;15;Undirected;3412;0.0025
35;11;Undirected;3413;0.0025
11;731;Undirected;3414;0.0175
6;275;Undirected;3415;0.0025
1047;53;Undirected;3416;0.0025
457;286;Undirected;3417;0.0025
257;11;Undirected;3418;0.0025
11;452;Undirected;3419;0.005
544;845;Undirected;3420;0.0025
529;11;Undirected;3421;0.0025
2;11;Undirected;3422;0.0025
908;121;Undirected;3423;0.0075
446;348;Undirected;3424;0.0025
1044;1028;Undirected;3425;0.0025
380;243;Undirected;3426;0.0025
57;745;Undirected;3427;0.0025
863;517;Undirected;3428;0.0025
577;66;Undirected;3429;0.0025
681;6;Undirected;3430;0.0025
1074;6;Undirected;3431;0.0025
411;1024;Undirected;3432;0.0025
488;200;Undirected;3433;0.0025
5;831;Undirected;3434;0.0025
11;591;Undirected;3435;0.0025
542;868;Undirected;3436;0.0025
808;1076;Undirected;3437;0.0025
901;378;Undirected;3438;0.0025
1060;803;Undirected;3439;0.0025
79;505;Undirected;3440;0.005
649;979;Undirected;3441;0.0025
1060;252;Undirected;3442;0.0025
679;5;Undirected;3443;0.0025
708;546;Undirected;3444;0.0025
1003;133;Undirected;3445;0.0025
20;293;Undirected;3446;0.005
111;277;Undirected;3447;0.0025
974;319;Undirected;3448;0.005
991;812;Undirected;3449;0.0025
999;293;Undirected;3450;0.005
670;286;Undirected;3451;0.0025
103;165;Undirected;3452;0.0025
1089;696;Undirected;3453;0.0025
57;633;Undirected;3454;0.0025
6;727;Undirected;3455;0.0075
807;1069;Undirected;3456;0.0025
3;6;Undirected;3457;0.0075
571;184;Undirected;3458;0.0025
969;6;Undirected;3459;0.0025
1042;548;Undirected;3460;0.0025
56;151;Undirected;3461;0.0025
253;234;Undirected;3462;0.0025
11;352;Undirected;3463;0.0025
5;130;Undirected;3464;0.0025
6;291;Undirected;3465;0.0025
216;191;Undirected;3466;0.0025
43;790;Undirected;3467;0.0025
596;474;Undirected;3468;0.0025
197;959;Undirected;3469;0.0025
171;406;Undirected;3470;0.065
526;41;Undirected;3471;0.0025
6;988;Undirected;3472;0.0025
599;222;Undirected;3473;0.0025
4;661;Undirected;3474;0.0025
789;6;Undirected;3475;0.005
237;601;Undirected;3476;0.0025
780;116;Undirected;3477;0.0025
194;872;Undirected;3478;0.0025
773;92;Undirected;3479;0.0025
6;448;Undirected;3480;0.0025
368;63;Undirected;3481;0.0025
1038;97;Undirected;3482;0.0025
92;127;Undirected;3483;0.0025
13;122;Undirected;3484;0.0025
488;11;Undirected;3485;0.0025
64;230;Undirected;3486;0.0025
55;243;Undirected;3487;0.0025
11;186;Undirected;3488;0.0025
223;495;Undirected;3489;0.0025
765;571;Undirected;3490;0.0025
100;292;Undirected;3491;0.0025
371;949;Undirected;3492;0.0025
122;413;Undirected;3493;0.0025
1018;484;Undirected;3494;0.0025
230;937;Undirected;3495;0.0025
11;48;Undirected;3496;0.0075
326;3;Undirected;3497;0.0025
142;6;Undirected;3498;0.0075
97;435;Undirected;3499;0.0025
421;258;Undirected;3500;0.0025
23;999;Undirected;3501;0.005
1088;11;Undirected;3502;0.0025
226;433;Undirected;3503;0.0025
11;241;Undirected;3504;0.0125
11;164;Undirected;3505;0.005
380;546;Undirected;3506;0.0025
183;875;Undirected;3507;0.0025
693;6;Undirected;3508;0.0025
471;6;Undirected;3509;0.0025
69;390;Undirected;3510;0.0025
1074;572;Undirected;3511;0.0025
6;559;Undirected;3512;0.0025
753;11;Undirected;3513;0.0025
505;402;Undirected;3514;0.0025
11;635;Undirected;3515;0.0025
404;11;Undirected;3516;0.0025
807;772;Undirected;3517;0.0025
11;1000;Undirected;3518;0.0025
246;191;Undirected;3519;0.0025
908;276;Undirected;3520;0.0025
730;643;Undirected;3521;0.0025
582;293;Undirected;3522;0.005
249;6;Undirected;3523;0.005
401;11;Undirected;3524;0.0025
149;118;Undirected;3525;0.0025
906;11;Undirected;3526;0.0025
68;6;Undirected;3527;0.0075
6;1010;Undirected;3528;0.005
461;371;Undirected;3529;0.0025
11;248;Undirected;3530;0.0025
1063;1082;Undirected;3531;0.0025
11;659;Undirected;3532;0.005
773;264;Undirected;3533;0.0025
142;11;Undirected;3534;0.0075
847;6;Undirected;3535;0.0025
202;762;Undirected;3536;0.0025
6;164;Undirected;3537;0.005
354;11;Undirected;3538;0.065
531;52;Undirected;3539;0.0025
493;138;Undirected;3540;0.0025
115;592;Undirected;3541;0.0025
991;933;Undirected;3542;0.0025
436;6;Undirected;3543;0.0025
219;5;Undirected;3544;0.0025
11;145;Undirected;3545;0.07
148;118;Undirected;3546;0.0025
43;11;Undirected;3547;0.0025
645;136;Undirected;3548;0.0025
465;364;Undirected;3549;0.0025
529;475;Undirected;3550;0.0025
628;594;Undirected;3551;0.0025
6;829;Undirected;3552;0.0025
11;62;Undirected;3553;0.0025
243;689;Undirected;3554;0.0025
655;303;Undirected;3555;0.0025
447;507;Undirected;3556;0.0025
862;414;Undirected;3557;0.0025
308;447;Undirected;3558;0.0025
337;835;Undirected;3559;0.005
474;1045;Undirected;3560;0.0025
322;6;Undirected;3561;0.0025
734;121;Undirected;3562;0.0025
395;532;Undirected;3563;0.005
780;422;Undirected;3564;0.0025
178;720;Undirected;3565;0.0025
121;1000;Undirected;3566;0.0025
370;645;Undirected;3567;0.0025
11;305;Undirected;3568;0.005
389;392;Undirected;3569;0.0025
626;365;Undirected;3570;0.0025
933;244;Undirected;3571;0.0025
212;6;Undirected;3572;0.005
11;413;Undirected;3573;0.0025
998;998;Undirected;3574;0.0025
1090;11;Undirected;3575;0.0125
121;617;Undirected;3576;0.0025
11;616;Undirected;3577;0.0025
758;601;Undirected;3578;0.0025
516;567;Undirected;3579;0.0025
11;1091;Undirected;3580;0.0025
97;419;Undirected;3581;0.0025
901;832;Undirected;3582;0.0025
154;11;Undirected;3583;0.02
759;6;Undirected;3584;0.0025
398;669;Undirected;3585;0.0025
11;998;Undirected;3586;0.0025
175;845;Undirected;3587;0.0025
118;116;Undirected;3588;0.0025
6;121;Undirected;3589;0.07
48;268;Undirected;3590;0.0025
349;114;Undirected;3591;0.0025
416;668;Undirected;3592;0.0025
801;11;Undirected;3593;0.0025
623;445;Undirected;3594;0.0025
6;712;Undirected;3595;0.0025
529;129;Undirected;3596;0.0025
74;11;Undirected;3597;0.0025
505;128;Undirected;3598;0.0025
1011;175;Undirected;3599;0.005
730;505;Undirected;3600;0.0025
239;82;Undirected;3601;0.0025
898;430;Undirected;3602;0.0025
175;3;Undirected;3603;0.0025
475;286;Undirected;3604;0.0025
486;448;Undirected;3605;0.0025
233;23;Undirected;3606;0.0025
6;825;Undirected;3607;0.0025
1085;1068;Undirected;3608;0.0025
490;79;Undirected;3609;0.0025
1089;958;Undirected;3610;0.0025
1092;11;Undirected;3611;0.0025
286;837;Undirected;3612;0.0025
701;387;Undirected;3613;0.0025
601;712;Undirected;3614;0.0025
484;531;Undirected;3615;0.0025
258;505;Undirected;3616;0.0025
6;359;Undirected;3617;0.0025
6;91;Undirected;3618;0.0025
618;163;Undirected;3619;0.0025
11;237;Undirected;3620;0.0025
432;505;Undirected;3621;0.0025
1020;526;Undirected;3622;0.0025
233;280;Undirected;3623;0.0025
11;486;Undirected;3624;0.0025
6;908;Undirected;3625;0.005
634;574;Undirected;3626;0.0025
731;474;Undirected;3627;0.0025
694;11;Undirected;3628;0.0025
68;11;Undirected;3629;0.0075
765;365;Undirected;3630;0.0025
768;11;Undirected;3631;0.0025
35;302;Undirected;3632;0.0025
683;304;Undirected;3633;0.0025
744;161;Undirected;3634;0.0025
1006;6;Undirected;3635;0.0075
1084;406;Undirected;3636;0.0025
572;406;Undirected;3637;0.0025
6;916;Undirected;3638;0.0025
841;214;Undirected;3639;0.0025
483;23;Undirected;3640;0.0025
68;130;Undirected;3641;0.0025
6;118;Undirected;3642;0.0025
819;241;Undirected;3643;0.0075
31;604;Undirected;3644;0.0025
986;49;Undirected;3645;0.0025
309;6;Undirected;3646;0.0025
127;505;Undirected;3647;0.0025
865;1024;Undirected;3648;0.0025
35;192;Undirected;3649;0.0025
97;875;Undirected;3650;0.0025
583;6;Undirected;3651;0.0025
160;911;Undirected;3652;0.0025
58;5;Undirected;3653;0.0025
1093;11;Undirected;3654;0.0025
383;570;Undirected;3655;0.0025
773;79;Undirected;3656;0.0025
148;495;Undirected;3657;0.0025
28;11;Undirected;3658;0.005
214;603;Undirected;3659;0.005
24;44;Undirected;3660;0.0025
318;11;Undirected;3661;0.0025
506;6;Undirected;3662;0.0025
855;546;Undirected;3663;0.0025
127;1094;Undirected;3664;0.0025
349;11;Undirected;3665;0.005
97;908;Undirected;3666;0.0025
593;6;Undirected;3667;0.005
971;206;Undirected;3668;0.0025
142;978;Undirected;3669;0.0075
35;768;Undirected;3670;0.0025
939;519;Undirected;3671;0.0025
518;869;Undirected;3672;0.0025
6;438;Undirected;3673;0.0025
204;97;Undirected;3674;0.0025
1095;23;Undirected;3675;0.0025
6;662;Undirected;3676;0.0025
599;689;Undirected;3677;0.0025
23;65;Undirected;3678;0.0025
480;451;Undirected;3679;0.0075
43;406;Undirected;3680;0.0025
11;29;Undirected;3681;0.0025
712;352;Undirected;3682;0.0025
40;212;Undirected;3683;0.0025
481;1014;Undirected;3684;0.0025
780;374;Undirected;3685;0.0025
611;500;Undirected;3686;0.0025
23;1076;Undirected;3687;0.0025
177;348;Undirected;3688;0.0025
892;385;Undirected;3689;0.0025
361;979;Undirected;3690;0.0025
709;216;Undirected;3691;0.005
1060;11;Undirected;3692;0.0025
515;297;Undirected;3693;0.0025
330;231;Undirected;3694;0.0025
1073;527;Undirected;3695;0.0025
11;379;Undirected;3696;0.0025
190;531;Undirected;3697;0.0025
881;430;Undirected;3698;0.0025
36;119;Undirected;3699;0.065
6;22;Undirected;3700;0.0025
11;9;Undirected;3701;0.0025
221;381;Undirected;3702;0.0025
6;149;Undirected;3703;0.005
214;3;Undirected;3704;0.005
11;808;Undirected;3705;0.0125
1067;6;Undirected;3706;0.0075
100;818;Undirected;3707;0.0025
290;56;Undirected;3708;0.0025
318;995;Undirected;3709;0.0025
555;6;Undirected;3710;0.0025
304;765;Undirected;3711;0.0025
591;146;Undirected;3712;0.0025
817;57;Undirected;3713;0.0025
920;1016;Undirected;3714;0.0025
11;875;Undirected;3715;0.0025
834;11;Undirected;3716;0.0025
190;937;Undirected;3717;0.0025
268;669;Undirected;3718;0.0025
535;270;Undirected;3719;0.0025
490;773;Undirected;3720;0.0025
583;276;Undirected;3721;0.0025
966;701;Undirected;3722;0.0025
827;6;Undirected;3723;0.065
130;664;Undirected;3724;0.0025
908;572;Undirected;3725;0.0025
855;94;Undirected;3726;0.0025
747;988;Undirected;3727;0.0025
855;1031;Undirected;3728;0.0025
6;155;Undirected;3729;0.0025
6;995;Undirected;3730;0.0025
806;122;Undirected;3731;0.0025
11;984;Undirected;3732;0.0025
11;722;Undirected;3733;0.0025
529;93;Undirected;3734;0.0025
260;48;Undirected;3735;0.0025
92;792;Undirected;3736;0.0025
145;301;Undirected;3737;0.005
237;224;Undirected;3738;0.0025
669;682;Undirected;3739;0.0025
130;390;Undirected;3740;0.0025
370;327;Undirected;3741;0.0025
413;11;Undirected;3742;0.0025
369;328;Undirected;3743;0.0025
6;560;Undirected;3744;0.0025
6;1096;Undirected;3745;0.0025
330;821;Undirected;3746;0.0025
603;3;Undirected;3747;0.005
424;572;Undirected;3748;0.0025
700;532;Undirected;3749;0.0025
683;658;Undirected;3750;0.0025
833;994;Undirected;3751;0.0025
1083;745;Undirected;3752;0.0025
441;11;Undirected;3753;0.0025
134;279;Undirected;3754;0.01
1070;6;Undirected;3755;0.0025
64;1027;Undirected;3756;0.0025
180;11;Undirected;3757;0.0025
6;340;Undirected;3758;0.0025
335;1000;Undirected;3759;0.0025
6;77;Undirected;3760;0.0025
910;502;Undirected;3761;0.0025
925;894;Undirected;3762;0.01
78;193;Undirected;3763;0.0025
818;1007;Undirected;3764;0.0025
132;395;Undirected;3765;0.0025
793;11;Undirected;3766;0.0025
585;135;Undirected;3767;0.0025
176;398;Undirected;3768;0.0025
676;189;Undirected;3769;0.0025
6;1068;Undirected;3770;0.0025
175;725;Undirected;3771;0.0025
866;734;Undirected;3772;0.0025
909;23;Undirected;3773;0.0025
146;513;Undirected;3774;0.0025
677;410;Undirected;3775;0.0025
472;580;Undirected;3776;0.0025
731;80;Undirected;3777;0.0125
712;237;Undirected;3778;0.0025
257;79;Undirected;3779;0.0025
1089;1037;Undirected;3780;0.0025
380;570;Undirected;3781;0.0025
1006;978;Undirected;3782;0.0075
1027;812;Undirected;3783;0.0025
366;555;Undirected;3784;0.0025
443;821;Undirected;3785;0.0025
23;808;Undirected;3786;0.0025
375;6;Undirected;3787;0.0025
424;911;Undirected;3788;0.0025
560;55;Undirected;3789;0.0025
204;6;Undirected;3790;0.0025
824;75;Undirected;3791;0.0025
1097;1086;Undirected;3792;0.0025
11;932;Undirected;3793;0.0025
360;797;Undirected;3794;0.0025
604;116;Undirected;3795;0.0025
24;154;Undirected;3796;0.0025
406;510;Undirected;3797;0.0025
944;649;Undirected;3798;0.0025
419;11;Undirected;3799;0.0025
645;114;Undirected;3800;0.0025
655;308;Undirected;3801;0.0025
3;48;Undirected;3802;0.005
11;1076;Undirected;3803;0.0025
447;637;Undirected;3804;0.0025
122;808;Undirected;3805;0.0025
267;392;Undirected;3806;0.0025
935;11;Undirected;3807;0.0025
876;6;Undirected;3808;0.0025
221;689;Undirected;3809;0.0025
6;417;Undirected;3810;0.0025
537;23;Undirected;3811;0.0025
511;255;Undirected;3812;0.0025
97;902;Undirected;3813;0.0025
360;82;Undirected;3814;0.0025
304;376;Undirected;3815;0.0025
189;836;Undirected;3816;0.0025
952;935;Undirected;3817;0.0025
75;4;Undirected;3818;0.0025
474;402;Undirected;3819;0.0025
11;936;Undirected;3820;0.0025
24;704;Undirected;3821;0.0025
6;61;Undirected;3822;0.0025
1020;6;Undirected;3823;0.0025
507;637;Undirected;3824;0.0025
847;456;Undirected;3825;0.0025
252;494;Undirected;3826;0.0025
151;63;Undirected;3827;0.0025
602;544;Undirected;3828;0.0025
301;444;Undirected;3829;0.0025
23;1024;Undirected;3830;0.0025
883;6;Undirected;3831;0.0025
439;122;Undirected;3832;0.0025
6;200;Undirected;3833;0.0225
381;243;Undirected;3834;0.0025
749;11;Undirected;3835;0.0225
11;224;Undirected;3836;0.005
1085;6;Undirected;3837;0.0025
10;735;Undirected;3838;0.0025
175;669;Undirected;3839;0.0025
236;682;Undirected;3840;0.0025
229;71;Undirected;3841;0.0025
64;745;Undirected;3842;0.0025
11;769;Undirected;3843;0.005
193;6;Undirected;3844;0.0175
676;41;Undirected;3845;0.0025
353;827;Undirected;3846;0.0625
419;708;Undirected;3847;0.0025
690;544;Undirected;3848;0.005
971;765;Undirected;3849;0.0025
290;11;Undirected;3850;0.0025
411;706;Undirected;3851;0.0025
1054;11;Undirected;3852;0.0025
790;44;Undirected;3853;0.0025
11;1079;Undirected;3854;0.0025
560;689;Undirected;3855;0.0025
515;882;Undirected;3856;0.0025
11;843;Undirected;3857;0.005
920;142;Undirected;3858;0.0025
660;522;Undirected;3859;0.0025
1042;48;Undirected;3860;0.0025
355;84;Undirected;3861;0.0025
41;808;Undirected;3862;0.0025
267;539;Undirected;3863;0.0025
11;334;Undirected;3864;0.0025
42;189;Undirected;3865;0.0025
353;119;Undirected;3866;0.0625
864;11;Undirected;3867;0.0025
655;486;Undirected;3868;0.0025
190;644;Undirected;3869;0.0025
577;67;Undirected;3870;0.0025
520;1046;Undirected;3871;0.0025
745;23;Undirected;3872;0.0025
639;572;Undirected;3873;0.0025
81;765;Undirected;3874;0.0025
553;425;Undirected;3875;0.005
745;1027;Undirected;3876;0.0025
147;121;Undirected;3877;0.0025
262;547;Undirected;3878;0.0025
1065;813;Undirected;3879;0.0025
180;6;Undirected;3880;0.0025
439;291;Undirected;3881;0.0025
764;304;Undirected;3882;0.005
6;395;Undirected;3883;0.0075
442;401;Undirected;3884;0.0025
483;452;Undirected;3885;0.0025
644;51;Undirected;3886;0.0025
23;453;Undirected;3887;0.0025
1083;6;Undirected;3888;0.0025
175;250;Undirected;3889;0.005
49;452;Undirected;3890;0.0025
109;607;Undirected;3891;0.0025
908;151;Undirected;3892;0.0025
87;208;Undirected;3893;0.0025
609;643;Undirected;3894;0.0025
798;551;Undirected;3895;0.0025
6;492;Undirected;3896;0.0025
82;365;Undirected;3897;0.0025
781;6;Undirected;3898;0.0025
582;21;Undirected;3899;0.0025
321;11;Undirected;3900;0.0025
133;39;Undirected;3901;0.0025
426;765;Undirected;3902;0.0025
604;11;Undirected;3903;0.005
971;6;Undirected;3904;0.0025
129;890;Undirected;3905;0.0025
890;475;Undirected;3906;0.0025
920;151;Undirected;3907;0.0025
6;15;Undirected;3908;0.0025
778;11;Undirected;3909;0.005
6;804;Undirected;3910;0.0025
11;604;Undirected;3911;0.0025
1004;894;Undirected;3912;0.0025
453;967;Undirected;3913;0.0025
954;1087;Undirected;3914;0.0025
148;604;Undirected;3915;0.005
636;680;Undirected;3916;0.0025
6;571;Undirected;3917;0.0025
320;122;Undirected;3918;0.0025
886;49;Undirected;3919;0.0025
6;187;Undirected;3920;0.0025
894;444;Undirected;3921;0.0025
388;419;Undirected;3922;0.0025
815;603;Undirected;3923;0.005
435;737;Undirected;3924;0.0025
23;79;Undirected;3925;0.0125
1052;11;Undirected;3926;0.0025
951;984;Undirected;3927;0.0025
870;903;Undirected;3928;0.0025
11;1003;Undirected;3929;0.0025
1068;1077;Undirected;3930;0.0025
258;264;Undirected;3931;0.0025
1008;565;Undirected;3932;0.005
192;302;Undirected;3933;0.0025
64;1028;Undirected;3934;0.0025
866;121;Undirected;3935;0.0025
742;691;Undirected;3936;0.0025
6;376;Undirected;3937;0.0025
79;1098;Undirected;3938;0.01
353;6;Undirected;3939;0.0625
970;948;Undirected;3940;0.0025
571;574;Undirected;3941;0.0025
505;643;Undirected;3942;0.0025
349;338;Undirected;3943;0.0025
36;11;Undirected;3944;0.0675
483;371;Undirected;3945;0.0025
23;92;Undirected;3946;0.0025
1099;11;Undirected;3947;0.0025
921;220;Undirected;3948;0.0025
789;24;Undirected;3949;0.0025
606;6;Undirected;3950;0.0025
745;975;Undirected;3951;0.0025
170;301;Undirected;3952;0.005
870;1089;Undirected;3953;0.0025
178;11;Undirected;3954;0.0025
288;448;Undirected;3955;0.0025
121;11;Undirected;3956;0.005
342;342;Undirected;3957;0.0025
121;133;Undirected;3958;0.0025
6;787;Undirected;3959;0.0025
434;879;Undirected;3960;0.0025
192;5;Undirected;3961;0.0025
370;6;Undirected;3962;0.0025
490;264;Undirected;3963;0.0025
573;719;Undirected;3964;0.0025
92;454;Undirected;3965;0.0025
274;501;Undirected;3966;0.0025
452;11;Undirected;3967;0.005
41;836;Undirected;3968;0.0025
331;224;Undirected;3969;0.0025
388;41;Undirected;3970;0.0025
639;510;Undirected;3971;0.0025
764;6;Undirected;3972;0.005
36;151;Undirected;3973;0.065
387;121;Undirected;3974;0.0025
270;247;Undirected;3975;0.0025
489;596;Undirected;3976;0.0025
800;235;Undirected;3977;0.0025
750;11;Undirected;3978;0.0025
429;898;Undirected;3979;0.0025
941;607;Undirected;3980;0.0025
701;509;Undirected;3981;0.0025
412;808;Undirected;3982;0.0025
49;341;Undirected;3983;0.0025
510;600;Undirected;3984;0.0025
121;277;Undirected;3985;0.0025
785;116;Undirected;3986;0.0025
11;777;Undirected;3987;0.0025
11;84;Undirected;3988;0.0025
371;11;Undirected;3989;0.0025
1060;494;Undirected;3990;0.0025
597;6;Undirected;3991;0.0025
1037;958;Undirected;3992;0.0025
254;445;Undirected;3993;0.0025
370;349;Undirected;3994;0.0025
1100;717;Undirected;3995;0.0025
591;513;Undirected;3996;0.0025
923;1000;Undirected;3997;0.0025
122;1003;Undirected;3998;0.0025
3;46;Undirected;3999;0.0025
286;773;Undirected;4000;0.0025
404;17;Undirected;4001;0.0025
369;662;Undirected;4002;0.0025
694;6;Undirected;4003;0.0025
667;121;Undirected;4004;0.0025
815;214;Undirected;4005;0.005
454;11;Undirected;4006;0.005
349;286;Undirected;4007;0.005
6;854;Undirected;4008;0.0075
64;531;Undirected;4009;0.0025
33;115;Undirected;4010;0.0025
48;18;Undirected;4011;0.0025
263;220;Undirected;4012;0.0025
1;154;Undirected;4013;0.0025
540;1014;Undirected;4014;0.0025
674;208;Undirected;4015;0.005
999;294;Undirected;4016;0.005
22;661;Undirected;4017;0.0025
1043;1014;Undirected;4018;0.0025
1038;11;Undirected;4019;0.0025
671;11;Undirected;4020;0.0125
1074;911;Undirected;4021;0.0025
210;6;Undirected;4022;0.0025
82;634;Undirected;4023;0.0025
6;1030;Undirected;4024;0.0025
