Source;Target;Type;id;weight
415;2;Undirected;313;0.00130890052356
15;357;Undirected;314;0.00130890052356
26;416;Undirected;315;0.00261780104712
417;418;Undirected;316;0.00130890052356
14;419;Undirected;317;0.00130890052356
26;420;Undirected;318;0.00130890052356
421;181;Undirected;319;0.00130890052356
422;423;Undirected;320;0.00130890052356
14;424;Undirected;321;0.00130890052356
223;15;Undirected;322;0.00523560209424
106;425;Undirected;323;0.0183246073298
426;427;Undirected;324;0.00130890052356
97;108;Undirected;325;0.00130890052356
401;52;Undirected;326;0.00130890052356
214;15;Undirected;327;0.00130890052356
97;8;Undirected;328;0.00130890052356
362;14;Undirected;329;0.00130890052356
394;181;Undirected;330;0.00130890052356
172;428;Undirected;331;0.00130890052356
429;185;Undirected;332;0.00130890052356
430;431;Undirected;333;0.00130890052356
105;104;Undirected;334;0.00130890052356
432;105;Undirected;335;0.00130890052356
94;433;Undirected;336;0.00130890052356
434;435;Undirected;337;0.00130890052356
436;14;Undirected;338;0.00130890052356
437;372;Undirected;339;0.00130890052356
323;47;Undirected;340;0.00130890052356
438;26;Undirected;341;0.00392670157068
439;77;Undirected;342;0.00130890052356
210;440;Undirected;343;0.00130890052356
14;441;Undirected;344;0.00130890052356
15;102;Undirected;345;0.00130890052356
442;443;Undirected;346;0.00130890052356
18;78;Undirected;347;0.00392670157068
444;445;Undirected;348;0.00130890052356
47;446;Undirected;349;0.00130890052356
14;447;Undirected;350;0.00130890052356
448;47;Undirected;351;0.00130890052356
279;15;Undirected;352;0.00261780104712
15;449;Undirected;353;0.00130890052356
247;450;Undirected;354;0.00130890052356
15;451;Undirected;355;0.00130890052356
452;340;Undirected;356;0.00130890052356
26;179;Undirected;357;0.00130890052356
15;453;Undirected;358;0.00130890052356
454;14;Undirected;359;0.00130890052356
455;456;Undirected;360;0.00130890052356
26;457;Undirected;361;0.00261780104712
237;14;Undirected;362;0.00261780104712
14;458;Undirected;363;0.00130890052356
52;459;Undirected;364;0.00130890052356
460;47;Undirected;365;0.00130890052356
14;461;Undirected;366;0.00130890052356
462;38;Undirected;367;0.00130890052356
463;275;Undirected;368;0.00130890052356
92;464;Undirected;369;0.00130890052356
465;466;Undirected;370;0.00130890052356
237;302;Undirected;371;0.00130890052356
467;174;Undirected;372;0.00130890052356
468;194;Undirected;373;0.00130890052356
469;470;Undirected;374;0.00130890052356
47;471;Undirected;375;0.00261780104712
47;472;Undirected;376;0.00261780104712
38;15;Undirected;377;0.00261780104712
473;474;Undirected;378;0.00130890052356
208;475;Undirected;379;0.00392670157068
67;14;Undirected;380;0.00130890052356
167;476;Undirected;381;0.00130890052356
477;154;Undirected;382;0.00130890052356
32;478;Undirected;383;0.00130890052356
479;15;Undirected;384;0.00130890052356
480;334;Undirected;385;0.0065445026178
58;47;Undirected;386;0.00392670157068
481;208;Undirected;387;0.00130890052356
482;328;Undirected;388;0.00130890052356
483;484;Undirected;389;0.00130890052356
485;45;Undirected;390;0.00130890052356
486;487;Undirected;391;0.00130890052356
488;489;Undirected;392;0.00130890052356
14;490;Undirected;393;0.00130890052356
325;399;Undirected;394;0.0183246073298
36;268;Undirected;395;0.00130890052356
41;15;Undirected;396;0.00130890052356
15;491;Undirected;397;0.00130890052356
492;14;Undirected;398;0.00130890052356
2;210;Undirected;399;0.00261780104712
448;15;Undirected;400;0.00130890052356
493;93;Undirected;401;0.00130890052356
494;86;Undirected;402;0.00130890052356
73;495;Undirected;403;0.00130890052356
14;496;Undirected;404;0.00130890052356
26;497;Undirected;405;0.00130890052356
383;36;Undirected;406;0.00130890052356
498;499;Undirected;407;0.00130890052356
500;26;Undirected;408;0.00130890052356
501;181;Undirected;409;0.00130890052356
502;503;Undirected;410;0.00130890052356
421;504;Undirected;411;0.00130890052356
505;465;Undirected;412;0.00130890052356
506;507;Undirected;413;0.00130890052356
508;15;Undirected;414;0.00130890052356
270;208;Undirected;415;0.00130890052356
348;509;Undirected;416;0.00130890052356
510;15;Undirected;417;0.00523560209424
38;14;Undirected;418;0.00261780104712
511;512;Undirected;419;0.00130890052356
513;14;Undirected;420;0.00130890052356
247;514;Undirected;421;0.00130890052356
515;14;Undirected;422;0.00392670157068
516;47;Undirected;423;0.00130890052356
14;109;Undirected;424;0.00130890052356
517;89;Undirected;425;0.00130890052356
47;518;Undirected;426;0.00130890052356
519;26;Undirected;427;0.00130890052356
36;520;Undirected;428;0.00130890052356
521;14;Undirected;429;0.00261780104712
522;324;Undirected;430;0.00130890052356
523;86;Undirected;431;0.00130890052356
14;423;Undirected;432;0.00130890052356
208;110;Undirected;433;0.00130890052356
524;2;Undirected;434;0.00130890052356
525;526;Undirected;435;0.00130890052356
14;527;Undirected;436;0.00261780104712
528;26;Undirected;437;0.00130890052356
529;530;Undirected;438;0.00130890052356
472;21;Undirected;439;0.00130890052356
15;531;Undirected;440;0.00130890052356
532;533;Undirected;441;0.00261780104712
26;18;Undirected;442;0.00392670157068
343;179;Undirected;443;0.00130890052356
534;231;Undirected;444;0.00130890052356
535;236;Undirected;445;0.00130890052356
15;536;Undirected;446;0.00130890052356
537;538;Undirected;447;0.00130890052356
162;539;Undirected;448;0.00130890052356
14;540;Undirected;449;0.00130890052356
117;541;Undirected;450;0.00130890052356
542;15;Undirected;451;0.00130890052356
181;520;Undirected;452;0.00130890052356
483;90;Undirected;453;0.00130890052356
91;517;Undirected;454;0.00130890052356
539;162;Undirected;455;0.00130890052356
543;544;Undirected;456;0.00130890052356
545;546;Undirected;457;0.00130890052356
14;547;Undirected;458;0.00130890052356
548;15;Undirected;459;0.00130890052356
549;78;Undirected;460;0.00130890052356
550;200;Undirected;461;0.00130890052356
551;14;Undirected;462;0.00261780104712
532;552;Undirected;463;0.00130890052356
156;553;Undirected;464;0.00130890052356
554;15;Undirected;465;0.00130890052356
14;519;Undirected;466;0.00130890052356
555;97;Undirected;467;0.00130890052356
97;5;Undirected;468;0.00130890052356
556;67;Undirected;469;0.00130890052356
15;557;Undirected;470;0.00130890052356
332;251;Undirected;471;0.00130890052356
396;14;Undirected;472;0.00130890052356
15;558;Undirected;473;0.00130890052356
559;340;Undirected;474;0.00130890052356
560;561;Undirected;475;0.00130890052356
26;472;Undirected;476;0.00261780104712
26;292;Undirected;477;0.00261780104712
15;562;Undirected;478;0.00261780104712
563;564;Undirected;479;0.00130890052356
461;565;Undirected;480;0.00130890052356
431;566;Undirected;481;0.00130890052356
414;14;Undirected;482;0.00130890052356
567;15;Undirected;483;0.00130890052356
276;568;Undirected;484;0.00130890052356
569;570;Undirected;485;0.00130890052356
233;571;Undirected;486;0.00130890052356
47;572;Undirected;487;0.00130890052356
383;573;Undirected;488;0.00130890052356
19;85;Undirected;489;0.00130890052356
574;156;Undirected;490;0.00130890052356
575;576;Undirected;491;0.00130890052356
247;577;Undirected;492;0.00130890052356
96;578;Undirected;493;0.00130890052356
26;579;Undirected;494;0.00130890052356
327;451;Undirected;495;0.00130890052356
46;580;Undirected;496;0.00130890052356
581;582;Undirected;497;0.00130890052356
327;14;Undirected;498;0.00130890052356
47;583;Undirected;499;0.00130890052356
584;14;Undirected;500;0.00261780104712
585;31;Undirected;501;0.00261780104712
586;14;Undirected;502;0.00130890052356
587;588;Undirected;503;0.00130890052356
26;302;Undirected;504;0.00130890052356
589;291;Undirected;505;0.00130890052356
57;590;Undirected;506;0.00130890052356
306;47;Undirected;507;0.00130890052356
15;591;Undirected;508;0.00130890052356
326;26;Undirected;509;0.00130890052356
592;230;Undirected;510;0.00130890052356
301;593;Undirected;511;0.00130890052356
594;15;Undirected;512;0.00130890052356
595;596;Undirected;513;0.00130890052356
47;21;Undirected;514;0.00261780104712
597;598;Undirected;515;0.00130890052356
15;270;Undirected;516;0.00916230366492
599;600;Undirected;517;0.00130890052356
33;93;Undirected;518;0.00130890052356
601;562;Undirected;519;0.00130890052356
602;14;Undirected;520;0.00130890052356
603;604;Undirected;521;0.00130890052356
605;462;Undirected;522;0.00130890052356
14;606;Undirected;523;0.00261780104712
192;159;Undirected;524;0.00130890052356
607;452;Undirected;525;0.00130890052356
608;208;Undirected;526;0.00130890052356
609;26;Undirected;527;0.00130890052356
47;610;Undirected;528;0.00130890052356
69;14;Undirected;529;0.00130890052356
170;14;Undirected;530;0.00130890052356
601;91;Undirected;531;0.00130890052356
611;612;Undirected;532;0.00130890052356
613;14;Undirected;533;0.00523560209424
614;75;Undirected;534;0.00130890052356
104;58;Undirected;535;0.00130890052356
217;198;Undirected;536;0.00130890052356
14;615;Undirected;537;0.00130890052356
116;132;Undirected;538;0.00130890052356
306;466;Undirected;539;0.00130890052356
616;78;Undirected;540;0.0523560209424
29;47;Undirected;541;0.0065445026178
617;15;Undirected;542;0.00261780104712
554;14;Undirected;543;0.00130890052356
556;14;Undirected;544;0.00130890052356
130;358;Undirected;545;0.00130890052356
15;618;Undirected;546;0.00130890052356
619;47;Undirected;547;0.00130890052356
620;208;Undirected;548;0.00130890052356
382;621;Undirected;549;0.00130890052356
14;32;Undirected;550;0.00523560209424
298;622;Undirected;551;0.00130890052356
399;623;Undirected;552;0.00130890052356
91;188;Undirected;553;0.00130890052356
15;48;Undirected;554;0.00130890052356
233;624;Undirected;555;0.00130890052356
15;625;Undirected;556;0.00130890052356
562;466;Undirected;557;0.00130890052356
626;15;Undirected;558;0.00130890052356
627;302;Undirected;559;0.00130890052356
388;128;Undirected;560;0.00130890052356
192;378;Undirected;561;0.00130890052356
628;162;Undirected;562;0.00130890052356
424;629;Undirected;563;0.00130890052356
630;631;Undirected;564;0.00130890052356
632;471;Undirected;565;0.00130890052356
15;633;Undirected;566;0.00130890052356
61;403;Undirected;567;0.00130890052356
634;14;Undirected;568;0.00130890052356
2;412;Undirected;569;0.00130890052356
15;635;Undirected;570;0.00130890052356
14;636;Undirected;571;0.00130890052356
637;638;Undirected;572;0.00130890052356
200;15;Undirected;573;0.00130890052356
36;639;Undirected;574;0.00130890052356
640;422;Undirected;575;0.00130890052356
641;642;Undirected;576;0.00130890052356
15;643;Undirected;577;0.00130890052356
644;14;Undirected;578;0.00130890052356
645;473;Undirected;579;0.00130890052356
646;47;Undirected;580;0.00130890052356
270;343;Undirected;581;0.00130890052356
647;184;Undirected;582;0.00130890052356
21;416;Undirected;583;0.00130890052356
188;648;Undirected;584;0.00130890052356
15;474;Undirected;585;0.00130890052356
15;330;Undirected;586;0.00130890052356
15;250;Undirected;587;0.00261780104712
552;15;Undirected;588;0.00261780104712
488;132;Undirected;589;0.00130890052356
14;189;Undirected;590;0.00130890052356
649;650;Undirected;591;0.00130890052356
14;651;Undirected;592;0.00130890052356
64;517;Undirected;593;0.00130890052356
652;653;Undirected;594;0.00130890052356
654;655;Undirected;595;0.00130890052356
14;656;Undirected;596;0.00130890052356
364;657;Undirected;597;0.00130890052356
382;658;Undirected;598;0.00130890052356
47;653;Undirected;599;0.00130890052356
546;47;Undirected;600;0.00130890052356
228;47;Undirected;601;0.00130890052356
659;660;Undirected;602;0.00130890052356
661;14;Undirected;603;0.00130890052356
343;14;Undirected;604;0.0157068062827
452;606;Undirected;605;0.00130890052356
662;242;Undirected;606;0.00130890052356
15;208;Undirected;607;0.0130890052356
302;181;Undirected;608;0.00261780104712
663;664;Undirected;609;0.00130890052356
665;343;Undirected;610;0.00130890052356
173;97;Undirected;611;0.00130890052356
47;666;Undirected;612;0.00130890052356
15;667;Undirected;613;0.00130890052356
298;499;Undirected;614;0.00130890052356
15;475;Undirected;615;0.0104712041885
14;668;Undirected;616;0.00130890052356
65;669;Undirected;617;0.00130890052356
412;512;Undirected;618;0.00130890052356
15;47;Undirected;619;0.00130890052356
216;129;Undirected;620;0.00130890052356
670;14;Undirected;621;0.00130890052356
671;672;Undirected;622;0.00130890052356
673;289;Undirected;623;0.00130890052356
85;674;Undirected;624;0.00130890052356
145;3;Undirected;625;0.00130890052356
14;675;Undirected;626;0.00261780104712
676;290;Undirected;627;0.00130890052356
383;614;Undirected;628;0.00130890052356
98;15;Undirected;629;0.00392670157068
606;14;Undirected;630;0.00261780104712
677;391;Undirected;631;0.00130890052356
47;678;Undirected;632;0.00130890052356
679;91;Undirected;633;0.00130890052356
680;482;Undirected;634;0.00130890052356
681;682;Undirected;635;0.00130890052356
52;161;Undirected;636;0.00130890052356
78;683;Undirected;637;0.00130890052356
47;684;Undirected;638;0.00130890052356
47;685;Undirected;639;0.00130890052356
686;368;Undirected;640;0.00130890052356
679;687;Undirected;641;0.00130890052356
688;76;Undirected;642;0.00130890052356
689;11;Undirected;643;0.00130890052356
690;691;Undirected;644;0.00130890052356
692;15;Undirected;645;0.00130890052356
630;519;Undirected;646;0.00130890052356
489;693;Undirected;647;0.00130890052356
7;47;Undirected;648;0.00130890052356
358;598;Undirected;649;0.00130890052356
50;227;Undirected;650;0.00130890052356
562;26;Undirected;651;0.00130890052356
109;657;Undirected;652;0.00130890052356
483;694;Undirected;653;0.00130890052356
310;658;Undirected;654;0.00130890052356
589;624;Undirected;655;0.00130890052356
695;382;Undirected;656;0.00130890052356
14;349;Undirected;657;0.00392670157068
696;461;Undirected;658;0.00130890052356
697;378;Undirected;659;0.00130890052356
97;504;Undirected;660;0.00130890052356
551;162;Undirected;661;0.00130890052356
276;504;Undirected;662;0.00261780104712
637;162;Undirected;663;0.00130890052356
698;412;Undirected;664;0.00130890052356
14;456;Undirected;665;0.00130890052356
151;51;Undirected;666;0.00130890052356
620;343;Undirected;667;0.00130890052356
699;85;Undirected;668;0.00130890052356
700;701;Undirected;669;0.00130890052356
484;14;Undirected;670;0.00130890052356
26;244;Undirected;671;0.00130890052356
325;505;Undirected;672;0.00130890052356
702;703;Undirected;673;0.00130890052356
388;15;Undirected;674;0.00130890052356
704;705;Undirected;675;0.00130890052356
706;596;Undirected;676;0.00130890052356
707;139;Undirected;677;0.00130890052356
26;8;Undirected;678;0.00130890052356
157;15;Undirected;679;0.00130890052356
36;413;Undirected;680;0.00130890052356
708;442;Undirected;681;0.00130890052356
709;14;Undirected;682;0.00130890052356
710;711;Undirected;683;0.00130890052356
489;712;Undirected;684;0.00130890052356
713;37;Undirected;685;0.00130890052356
47;155;Undirected;686;0.00130890052356
714;715;Undirected;687;0.00130890052356
15;123;Undirected;688;0.00130890052356
716;717;Undirected;689;0.00130890052356
47;340;Undirected;690;0.00130890052356
181;718;Undirected;691;0.00130890052356
47;719;Undirected;692;0.00130890052356
720;313;Undirected;693;0.00130890052356
652;177;Undirected;694;0.00130890052356
721;139;Undirected;695;0.00130890052356
695;722;Undirected;696;0.00130890052356
599;235;Undirected;697;0.00130890052356
2;208;Undirected;698;0.0065445026178
47;723;Undirected;699;0.00130890052356
724;725;Undirected;700;0.00130890052356
47;726;Undirected;701;0.00130890052356
632;236;Undirected;702;0.00130890052356
247;727;Undirected;703;0.00130890052356
728;729;Undirected;704;0.00130890052356
14;730;Undirected;705;0.00130890052356
509;731;Undirected;706;0.00130890052356
14;732;Undirected;707;0.00130890052356
647;14;Undirected;708;0.00130890052356
108;380;Undirected;709;0.00130890052356
452;145;Undirected;710;0.00130890052356
292;129;Undirected;711;0.00130890052356
21;653;Undirected;712;0.00130890052356
91;61;Undirected;713;0.00130890052356
733;64;Undirected;714;0.00130890052356
373;734;Undirected;715;0.00130890052356
545;735;Undirected;716;0.00130890052356
117;495;Undirected;717;0.00130890052356
736;15;Undirected;718;0.00130890052356
695;737;Undirected;719;0.00130890052356
738;47;Undirected;720;0.00130890052356
162;638;Undirected;721;0.00130890052356
194;739;Undirected;722;0.00130890052356
14;90;Undirected;723;0.00785340314136
363;210;Undirected;724;0.00130890052356
740;741;Undirected;725;0.00130890052356
97;174;Undirected;726;0.00130890052356
480;11;Undirected;727;0.00130890052356
208;519;Undirected;728;0.00130890052356
742;665;Undirected;729;0.00130890052356
15;188;Undirected;730;0.00130890052356
452;276;Undirected;731;0.00130890052356
743;744;Undirected;732;0.00130890052356
745;746;Undirected;733;0.00130890052356
